date,planned_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_energy_kwh,grid_energy_kwh,minimum_soc_kwh,solve_seconds
2025-07-15,50059.955666475376,-376.97245294508275,20333.568224012502,70016.5514375428,5021.101580555556,73020.69460881344,1200.0000000000002,0.27765539998654276
2025-07-16,48654.73076674507,1958.5116673574887,9116.434311469508,59729.67674557207,2586.173603487691,76808.37828648262,1200.0000000000002,0.28478289989288896
2025-07-17,46936.91418310697,1972.8605895023984,14829.134752504158,63738.90952511353,3637.5885499999986,75155.84475438032,1200.0000000000005,0.5592516999458894
2025-07-18,22854.757375964546,144.2336731646747,10171.69789763054,33170.688946759765,2400.037572222219,35058.50878511659,1200.0000000000002,0.5244302999926731
2025-07-19,25391.12694921067,334.9853398430968,5955.663498366661,31681.775787420425,1692.4776222222208,40401.84513095507,1199.9999999999989,0.41811060009058565
2025-07-20,52579.620221146484,391.7389945789746,7795.840250934709,60767.19946666017,2074.9918138888856,84493.76227767489,1200.0000000000002,0.32148639985825866
2025-07-21,51372.37731882869,1674.980529068204,8298.099853959491,61345.45770185639,2282.8209811356764,79239.39558403574,1200.0000000000002,0.2884851001435891
2025-07-22,47892.54929981345,7254.318100449347,8736.548806894263,63883.41620715706,2483.605560405513,79867.5858748233,1200.0000000000002,0.34506120008882135
2025-07-23,55055.71413597111,-2609.2111337795895,16371.96172901238,68818.4647312039,3898.819911230926,77182.3140278678,1200.0000000000002,0.37574630009476095
2025-07-24,54220.04835655827,-2286.137625001081,7136.882219267815,59070.792950825,1937.290366472675,78450.20509298472,1200.0000000000002,0.3132507000118494
2025-07-25,20788.17979124383,19.727744977985807,7109.621207529435,27917.528743751252,1754.3724458422666,33457.72708299024,1199.9999999999998,0.3907914999872446
2025-07-26,23659.001844086673,586.341249206762,5464.3230738200045,29709.66616711344,1572.6016140184115,40935.2726052708,1199.999999999999,0.5440638001309708
2025-07-27,50990.49567447949,2167.9487476361596,10321.407595826415,63479.85201794207,2744.0105285836503,84242.39759749951,1200.0000000000007,0.3818347998894751
2025-07-28,49936.23338634162,2211.2135367466913,11182.173282240958,63329.620205329265,2916.408893965724,81284.41799153705,1200.0000000000002,0.25583510007709265
2025-07-29,48717.77998859176,4951.175744854203,6531.633795196343,60200.58952864231,1587.2653026811836,83416.90659322118,1200.0000000000002,0.350401199888438
2025-07-30,44889.92202245442,9302.589581450653,4952.0314170169695,59144.543020922036,1414.2731466566058,81009.25780307842,1200.0000000000002,0.36351860011927783
2025-07-31,46511.06449766774,3924.4710152474595,12099.718601578585,62535.254114493786,2824.3225248336216,78920.79071269558,1200.0000000000002,0.3285035998560488
2025-08-01,20696.192618434838,57.40413193374525,6386.7765151280455,27140.37326549663,1793.1140931883097,32894.034458748036,1200.0000000000002,0.5203176999930292
2025-08-02,24021.5362011404,-164.59657626171932,10252.285084134253,34109.22470901293,2404.808187341635,39755.49973999234,1199.9999999999998,0.5775663999374956
2025-08-03,43877.620948219905,1534.270337559025,14691.963979308739,60103.85526508767,3485.771196725364,70386.39076322057,1200.000000000001,0.4935490000061691
2025-08-04,44877.524832911295,1283.5035538408647,12852.385761188585,59013.41414794074,3121.5019002331137,69411.7076754733,1200.0000000000002,0.5784793001366779
2025-08-05,43491.16128000947,2099.3047655881255,10690.742344242975,56281.20838984057,2588.729070641963,69253.30691758834,1200.000000000002,0.4969559001037851
2025-08-06,48928.288964974054,-702.1029055762021,9964.220966136596,58190.40702553444,2513.07439323572,72909.16998746642,1200.0000000000002,0.4954517000587657
2025-08-07,47820.21958767059,-770.8701237466272,10586.388299938833,57635.737763862795,2783.994627684919,69480.33325914603,1200.0000000000002,0.3123440999770537
2025-08-08,20692.905052260867,-62.2092906858652,5150.328909905017,25781.024671480016,1271.9797445809309,33830.24076668927,1199.9999999999986,0.35050070006400347
2025-08-09,22538.761889680638,-29.467991083026448,5954.078636877666,28463.372535475275,1657.9166033284732,38013.42142618849,1199.9999999999989,0.30490200011990964
2025-08-10,48572.086087869306,-750.7662225693658,9805.696873353536,57627.016738653474,2609.385297100185,75418.28298785156,1200.0000000000002,0.3295196999097243
2025-08-11,43793.49313661582,1899.5335139602405,7676.574963405265,53369.60161398132,1807.0125584142743,71133.18565432203,1200.0000000000002,0.47870559990406036
2025-08-12,46272.594475395425,1170.4733388492082,8596.069730497205,56039.13754474184,2134.305598198739,72213.63208259163,1200.0000000000002,0.2711951000383124
2025-08-13,42156.832396862024,2749.8907230765803,10954.452498400864,55861.175618339475,2719.0413490595956,70092.24487838693,1200.0000000000002,0.3165413999231532
2025-08-14,44035.00008364867,3489.1730116969184,7551.736511945213,55075.90960729081,1809.6786329468096,72205.28350803118,1200.0000000000002,0.4149695001542568
2025-08-15,20966.741128613816,-424.0960018476342,7909.479924276177,28452.12505104236,2268.5073517722617,32961.83092578185,1199.9999999999995,0.4041101997718215
2025-08-16,24184.656534062677,-899.1006267162213,8075.863224527493,31361.419131873947,1921.945125492156,37300.616299493355,1200.0,0.5233431000960991
2025-08-17,48182.8412941624,-87.43929343532979,9020.8471777954,57116.24917852247,2123.2441768225,75790.22278383758,1200.0000000000002,0.6799828999210149
2025-08-18,44513.11049246258,504.80738182917617,10085.654826863114,55103.57270115487,2540.460679814608,69379.96589500741,1200.0000000000002,0.4339001999469474
2025-08-19,44058.44914715984,436.8454448129287,10743.004933961212,55238.29952593398,2479.01501863655,68703.46461755146,1200.0000000000002,0.5619864000473171
2025-08-20,48193.09139445272,809.9352879426782,10902.8312400924,59905.857922487805,2727.9750908997403,74584.77490200617,1200.0000000000002,0.3810572999063879
2025-08-21,46004.89544524731,258.34279947089954,10270.722632961042,56533.96087767925,2728.208205776655,69660.17035859037,1200.0000000000002,0.3643119001062587
2025-08-22,20550.171622399153,-209.04733685893902,9748.557603998015,30089.68188953823,2390.908158972059,32805.97663971914,1200.0,0.38799879990983754
2025-08-23,22426.06651932322,1331.2567644835037,5821.9314098836485,29579.25469369037,1571.3639126385676,40252.34122882287,1200.0,0.4443904998479411
2025-08-24,46414.38208958575,3875.7776740574413,9539.203866464983,59829.36363010817,2420.906851435457,74903.41136776883,1199.9999999999993,0.4887782000005245
2025-08-25,57452.92676001,-5007.581107714326,10834.4652155371,63279.81086783277,2581.3711354852157,75123.17865722204,1200.0000000000002,0.25753470009658486
2025-08-26,44683.70617484787,1655.5055376953317,7365.474217046455,53704.68592958966,1800.7955117973438,69647.99019748362,1200.0,0.3904113002354279
2025-08-27,45275.82812197333,5357.071916651802,6348.950015480749,56981.85005410588,1445.3198191629763,74783.74227307324,1200.0000000000002,0.35164250002708286
2025-08-28,43613.29688857024,6254.352897380538,12592.627769784101,62460.27755573488,3077.617159001453,74810.41370084492,1200.0000000000002,0.3150192000903189
2025-08-29,23022.099166046355,168.92068389834893,5797.755940974877,28988.77579091958,1371.328737579104,36200.31493971261,1200.0000000000005,0.29589629999827594
2025-08-30,23436.82292747288,-189.69228021690415,6233.493676986394,29480.624324242373,1654.1074049583829,38584.435731176665,1200.0000000000002,0.41118880023714155
2025-08-31,46917.39255410471,1630.4912993784787,10440.502293363123,58988.386146846315,2538.8984083153764,76815.80502818649,1200.0000000000011,0.4447967001469806
2025-09-01,49156.85839526144,-1927.4822338587508,2118.1546522454482,49347.53081364815,458.71298966486086,67990.76380769287,1200.0000000000002,0.2739729000022635
2025-09-02,43526.52851332234,105.54650097025183,5868.084901703338,49500.15991599593,1241.631019291181,65202.93767501264,1200.000000000002,0.3904560998780653
2025-09-03,46285.67008896565,-2476.707674098569,5306.9489235152705,49115.91133838235,1198.0476388888874,65155.894628120695,1200.0000000000005,0.3115482998546213
2025-09-04,46469.99546831542,-3295.031646184382,6823.471544730568,49998.43536686161,1804.8794861111144,63832.831211762685,1200.0,0.3551428000209853
2025-09-05,21348.16043296161,-3132.462530006664,6083.892335929151,24299.590238884095,1268.1166527777743,27756.670863134434,1200.0,0.28836629970464855
2025-09-06,23680.263047703458,-2500.018684490417,3531.527425398616,24711.77178861166,726.5594388888896,34481.404285528115,1200.0,0.25612380006350577
2025-09-07,46361.93375665485,517.0623461546779,4508.049176765278,51387.045279574806,1091.9617250000006,71693.95602078189,1200.0000000000002,0.41692370001692325
2025-09-08,39236.5940356079,4607.499802549502,4544.862984016668,48388.95682217407,1209.038588888889,66807.50634672667,1200.0000000000002,0.3233844998758286
2025-09-09,35014.431472284836,3482.3621800545693,7361.908950294455,45858.70260263386,1793.8008375000024,57696.32357904664,1200.0,0.6091355998069048
2025-09-10,40503.1628895163,2579.694079161423,9081.583140348273,52164.440109026,2223.132413194447,65513.84971005657,1200.0,0.3817965000635013
2025-09-11,40382.3419570057,-2234.258814528818,13013.875529576399,51161.95867205328,3072.448413888892,57953.02518916666,1200.000000000001,0.3131719999946654
2025-09-12,15044.878568739103,1785.6376830484223,5263.624334843056,22094.14058663058,1441.1687722222223,27264.44212514095,1200.0,0.40786420018412173
2025-09-13,16992.413885065605,1789.445685528612,3926.232538725001,22708.09210931922,1038.1597861111115,32273.02960435528,1200.0000000000014,0.40745140006765723
2025-09-14,45569.84863745172,674.1723933686401,6789.211275091664,53033.232305912024,1846.1181499999993,70469.7381755487,1199.9999999999995,0.5179402000503615
2025-09-15,36699.38982833921,975.0280962945028,11927.723615548668,49602.14154018238,2793.7906833333454,58473.28535192317,1199.9999999999977,0.4972889000782743
2025-09-16,42911.88910308687,-224.23738062739403,4919.373974525002,47607.02569698448,1379.373044444445,65457.33980109739,1200.0,0.2857824999373406
2025-09-17,41095.16147683163,-294.7440248685762,8203.028151145832,49003.445603108885,2261.2302416666666,63522.692368724274,1200.0000000000005,0.36295440001413226
2025-09-18,37063.3523288899,5791.263111008219,5949.177244980545,48803.79268487867,1423.2964444444426,64889.44006903292,1200.0,0.43884800001978874
2025-09-19,15602.59663029006,291.6655813877799,6928.7895533069495,22823.05176498479,1818.9464277777793,26777.4898664609,1200.0,0.3374116999329999
2025-09-20,17717.084529821965,456.6619900616674,7694.982946229162,25868.729466112796,1941.1901111111101,31854.66705198903,1200.0,0.8069449999602512
2025-09-21,42735.06695952366,-16.266643785608778,7173.824394857191,49892.62471059524,1691.9481850333218,69522.2538076668,1200.0,0.4676884999498725
2025-09-22,43286.23641785498,-1489.7647879923309,10771.533852402008,52568.00548226466,2953.4511773590357,63251.627268852346,1200.000000000001,0.3009799999417737
2025-09-23,42794.21410250752,-740.8483711278033,8461.038139716155,50514.40387109587,1913.8939572377176,66693.08367858971,1200.0000000000005,0.3564524998655543
2025-09-24,37690.36217111722,3899.13890186109,7610.087662460727,49199.588735439036,2134.1212625173143,64809.76629736828,1200.0000000000005,0.35771370003931224
2025-09-25,40436.10436134611,2999.560737157417,6338.166103805401,49773.831202308924,1767.1292449094367,67434.60092977536,1200.0000000000002,0.2945747000630945
2025-09-26,16535.533552521083,-559.6315513691917,5688.592783964244,21664.494785116134,1485.7391268955166,27522.048493145274,1200.0,0.41043550008907914
2025-09-27,17540.519770506882,1347.0146638930798,8843.834078640819,27731.36851304078,2353.1729457375777,32654.71621207677,1200.0,0.6369520999724045
2025-09-28,42489.267423671474,5983.528008054821,5794.268554838002,54267.063986564295,1618.3596028172747,74279.63462898626,1200.0000000000005,0.2829093999462202
2025-09-29,43165.56579651561,-538.2538070615634,15110.390254431157,57737.70224388521,3849.373297441661,64745.218427961474,1200.0000000000002,0.3141447000671178
2025-09-30,42782.80224037632,2568.3994629792774,7659.817206460979,53011.01890981657,2091.522297953497,70085.1249978605,1199.9999999999993,0.3040906998794526
2025-10-01,39464.62580234123,-361.5939709345254,1865.7233984449083,40968.75522985161,502.32299937063203,60848.06239946913,1199.9999999999998,0.36650889995507896
2025-10-02,43764.54951133861,-3144.113538913807,2837.7666221566597,43458.20259458147,838.2604927649177,60407.7940012995,1200.0000000000007,0.5281266998499632
2025-10-03,14661.878180524742,340.42382578899384,4161.244498184982,19163.546504498718,1088.5046589927697,26594.366153272,1200.0,0.6462946999818087
2025-10-04,18904.199913860142,-847.9860116109528,5946.381767559411,24002.5956698086,1536.0859385178412,32551.00675991927,1199.9999999999989,0.30035620008129627
2025-10-05,44515.60352657534,-2015.3838313637532,4773.033071017578,47273.25276622916,1434.0659490954617,64880.36129981986,1200.000000000002,0.4218309000134468
2025-10-06,38416.856379676174,2550.900746202114,5855.205040111653,46822.962165989935,1710.0352468637543,62995.795992211235,1199.9999999999995,0.4547126000979915
2025-10-07,39404.02309803167,2373.6056748325327,3933.0844525402786,45710.713225404485,1100.2483472222225,64041.327875617266,1200.000000000001,0.3285226000007242
2025-10-08,35150.58140072333,1572.063166434884,9038.696233529176,45761.34080068739,2140.2724972222236,59590.754237833324,1200.0000000000005,0.35577189992181957
2025-10-09,41333.693821787696,-2249.6811966086984,11679.809177184718,50763.82180236372,2719.1843805555554,58047.74988179012,1200.0000000000002,0.4000299997860566
2025-10-10,13890.581643859729,360.3867427688869,7380.633699034723,21631.60208566334,1963.2468000000003,26196.229929526744,1200.0,0.3836394000099972
2025-10-11,16046.426850301614,932.3157046013755,4231.256395936114,21209.998950839105,1026.6504027777787,32058.05856296296,1200.0000000000002,0.5836276999907568
2025-10-12,38953.411901429216,310.3690737443815,11778.946027673614,51042.72700284721,2700.245919444445,65015.69015504114,1200.0,0.6211585998535156
2025-10-13,38994.14102252203,-633.4273492093417,12047.240407840261,50407.95408115295,2893.36120833333,59233.28863333333,1199.9999999999995,0.3978962000692263
2025-10-14,40599.62672477499,1358.426228626547,12804.639155306959,54762.69210870849,3487.732975000003,63013.664258058634,1199.999999999999,0.3584289998980239
2025-10-15,42685.39240724803,-1173.1557320931558,13646.986000573612,55159.22267572849,3579.6101444444457,63223.278218973246,1200.0,0.4831183998612687
2025-10-16,40704.790499930474,1798.339533760094,7122.511874459734,49625.641908150305,1922.0624638888914,66890.75394125514,1200.0,0.414291400113143
2025-10-17,13472.383944264791,1577.1668131881022,7014.280566315289,22063.831323768183,1600.7524672372358,26803.960128138166,1199.9999999999986,0.7578255999833345
2025-10-18,16687.17682993271,-150.4468275256385,6755.195740185572,23291.925742592644,1824.8243274774613,30659.299466498687,1200.0,0.6603629000019282
2025-10-19,43785.12324304994,-337.62081067597865,10333.637937268682,53781.14036964264,2553.635130062845,70724.45043342843,1200.0,0.3070955998264253
2025-10-20,44827.9507911846,-1273.147385858263,7509.947711295326,51064.751116621665,1924.015146891099,68482.34149728014,1200.0000000000002,0.3366189000662416
2025-10-21,43739.42934168546,430.0008317292147,5630.7384191249275,49800.16859253961,1415.1367213627016,70873.11410371805,1200.0000000000005,0.4217192999785766
2025-10-22,41837.04961930012,2210.751666621032,8186.530104959636,52234.3313908808,1989.5821871376597,69113.73508414566,1200.000000000001,0.46662990003824234
2025-10-23,48725.4537613625,-2570.3233115012727,10631.226806424202,56786.35725628543,2794.0288142309405,66232.34618255791,1200.0000000000007,0.30911170004401356
2025-10-24,15003.128501490006,726.7318843646703,7074.135698014608,22803.996083869286,1719.6235865832793,29225.52239238549,1200.000000000001,0.5310987998964265
2025-10-25,16043.185505606154,736.6361760308581,7610.566961135685,24390.388642772697,1892.144497861077,31935.137339746572,1200.0,0.5159111999673769
2025-10-26,46818.891445536254,-619.5020620389042,10323.549966736915,56522.939350234265,2805.912895812052,71143.99171647767,1200.0000000000002,0.3533508999971673
2025-10-27,41224.27321962114,3678.5937865087226,4874.439762593898,49777.30676872376,1238.649592519335,69722.88527094023,1200.0000000000007,0.4973952000727877
2025-10-28,41055.1269105321,3471.2808883856105,6127.8322407715,50654.24003968921,1646.3945883764432,70110.19144524731,1200.000000000001,0.42086629976984113
2025-10-29,46051.606658903125,721.0165482334734,5165.102070959007,51937.725278095604,1330.7124007535176,74492.63709147811,1199.9999999999984,0.5039473999058828
2025-10-30,40408.64371619858,2336.180457973437,11280.505221747688,54025.3293959197,2866.014988884269,67512.22637565505,1199.9999999999995,0.3639615001156926
2025-10-31,16864.94987192715,-196.94088027749967,6366.4614207554805,23034.47041240513,1586.9691965510297,30240.77962332169,1200.0000000000002,0.5668618000345305
2025-11-01,17019.31327359249,871.7383556141086,6010.7829656306085,23901.834594837208,1625.2607274322008,33150.12505850507,1199.9999999999982,0.32649200002197176
2025-11-02,45702.478280699965,2883.167932583985,7106.956036049141,55692.6022493331,1700.6458135486798,76550.75740357663,1200.000000000001,0.30910909990780056
2025-11-03,47307.95879727951,-1065.7770511798597,6955.633937923714,53197.81568402337,1819.1393036087352,73379.60389072282,1199.9999999999995,0.2525729000335559
2025-11-04,43595.95822007206,1828.6169765454445,8390.833806397708,53815.409003015215,1978.887658046447,72248.97407813049,1200.0,0.36532789992634207
2025-11-05,49252.170428702775,-764.3412685373751,7825.567518823029,56313.39667898843,2174.1401308542518,73612.3802392126,1200.0000000000002,0.26397169998381287
2025-11-06,45276.64453036369,2391.9963751104683,7776.096992323765,55444.73789779792,2002.881085627183,75358.09964079538,1200.000000000001,0.34974410000722855
2025-11-07,16292.190525451904,625.0172281975433,5889.784046528563,22806.99180017801,1533.4289651013053,31607.094440624067,1200.0,0.9526287000626326
2025-11-08,17049.428331837946,1353.843599880125,5425.686583748531,23828.958515466602,1311.4450207042048,34386.132014879986,1200.0,0.38833680003881454
2025-11-09,48413.33141261291,734.852141511413,6393.833323061821,55542.01687718615,1770.3510163173396,78400.68883757098,1200.0000000000002,0.2837726001162082
2025-11-10,47853.83040751885,2749.1832509502383,6245.8876822536895,56848.90134072278,1526.648059286682,79555.84095038415,1199.999999999998,0.2679522999096662
2025-11-11,49504.46438885105,-961.1839504746507,6527.175235562763,55070.455673939156,1651.1491487072672,75914.17070524846,1200.0000000000005,0.2818264999659732
2025-11-12,46991.62424949354,2670.2113908320457,6838.44827888739,56500.283919212976,1513.8709209211047,76361.7080637115,1200.0,0.28319220000412315
2025-11-13,45832.09350349355,2747.3426227101845,8353.13840465694,56932.57453086067,2207.0147736701897,76477.00520972032,1200.0,0.3431147000519559
2025-11-14,17212.674001458312,2167.3497994499853,5523.888899031327,24903.912699939625,1521.3691138978327,34658.3945069815,1200.000000000001,0.3804337001638487
2025-11-15,18967.28969876496,-129.29958616621462,6764.748539316453,25602.7386519152,1750.7248544714796,35713.59993907468,1199.9999999999995,0.5421553998021409
2025-11-16,48038.03615092307,3551.431806836773,6532.6639933144315,58122.131951074276,1739.528584915381,80478.81976779203,1200.0000000000027,0.332714399904944
2025-11-17,46059.46011297472,6453.530213960217,4581.9051197769795,57094.89544671191,1264.6254331408218,79158.31072878782,1200.000000000001,0.34392270003445446
2025-11-18,48046.59202138941,2421.456925269349,8013.692473339899,58481.74141999866,2182.5252881672295,78656.60880951211,1199.9999999999995,0.3709719000617042
2025-11-19,47180.99746363037,6551.545866580179,5186.026542748761,58918.569872959306,1439.492484210985,81247.6062613149,1199.999999999999,0.3476053000194952
2025-11-20,47297.58790033744,3249.3597478230045,6482.731356572138,57029.67900473259,1640.397136305212,79250.21805682525,1200.000000000001,0.3016786000225693
2025-11-21,17318.265344059517,650.3928196127365,4699.8262229126785,22668.484386584933,1449.4809413884618,33000.70327391102,1200.0,0.561008199932985
2025-11-22,19861.35124684409,79.46669635029495,4674.343559294683,24615.161502489063,1244.4603858284727,37984.13091335255,1200.0,0.5467587998136878
2025-11-23,48384.28250164815,4462.350490787346,5380.6806999834935,58227.31369241899,1364.664982942489,80724.43988045958,1199.999999999999,0.33882020006421953
2025-11-24,46659.0410469794,2392.2297221053236,8771.93411126945,57823.20488035417,2316.9477335281817,77448.65443261538,1200.0000000000027,0.39243280014488846
2025-11-25,54945.375411902976,-2033.9530814043299,5276.825413193428,58188.247743692074,1476.7461489806058,81028.76745581935,1199.9999999999995,0.3789868999738246
2025-11-26,51435.07379698068,1342.7790289667419,5045.804346500878,57823.65717244829,1262.3893574887893,82913.00834845488,1200.0000000000005,0.3160882000811398
2025-11-27,49802.899540155224,2653.859875733396,5152.610023774503,57609.369439663125,1288.1907721147932,81566.54068499745,1200.0000000000018,0.3100037999683991
2025-11-28,18200.265113528218,291.5932115031317,7449.197073666603,25941.05539869795,1762.3964726982422,34657.75413893535,1200.000000000001,0.39308720000553876
2025-11-29,23144.40856562734,-167.75023954007284,3456.1837043403384,26432.842030427604,966.6780016100614,41213.158307598205,1200.000000000001,0.388504600035958
2025-11-30,51495.440293655825,3695.672045813743,6386.573895020505,61577.68623449007,1553.6585505723833,85051.47263815053,1200.0000000000014,0.31350899999961257
2025-12-01,54656.78184424494,2058.988198936723,19130.292458379306,75846.06250156097,5568.240559190699,87064.62256923821,1199.999999999999,0.3713720999658108
2025-12-02,56163.171084627465,2054.0815574897324,17590.417182979978,75807.66982509718,4867.06941525141,89617.34319731957,1200.0000000000016,0.29053050000220537
2025-12-03,49625.567208339824,12616.167766765437,10344.278507955994,72586.01348306125,3668.201923740519,90368.64219341433,1200.0,0.2729306999826804
2025-12-04,54874.24521949387,5252.129148554014,14175.651452211727,74302.0258202596,4480.274861083979,88786.52130281426,1200.0000000000005,0.2847201001131907
2025-12-05,20122.351093401663,5603.220332237915,8389.7551045822,34115.32653022178,3018.3506677220876,44306.397713175524,1200.0,0.4326075999997556
2025-12-06,21465.738278027864,5221.9560782445715,11254.57485864891,37942.26921492134,3742.239242364315,46164.500509900936,1200.0000000000005,0.3534461000235751
2025-12-07,56849.14600648954,3724.713146977238,13769.314668138188,74343.17382160496,4546.109008970902,89631.82805881079,1199.9999999999998,0.22788189991842955
2025-12-08,61500.10336454977,480.22694124573036,4450.1680208177495,66430.49832661325,1129.6111836214673,94920.98831659395,1199.9999999999989,0.4622778999619186
2025-12-09,61149.28035874908,-241.84453486096623,6479.503898108353,67386.93972199646,1557.1679715984078,92837.17560009244,1200.000000000001,0.20530429994687438
2025-12-10,57633.817010223094,3341.787535359081,6723.79237761802,67699.3969232002,1663.6045995940326,93258.30434325259,1200.0000000000011,0.3413674000184983
2025-12-11,60598.81686115591,-1178.010577074277,6444.816227858093,65865.62251193973,1556.2268780691968,91848.48708986936,1200.0000000000005,0.21477869991213083
2025-12-12,24212.55681959035,2717.7063110906447,8256.188258039794,35186.45138872079,1919.141662070401,49458.5661900555,1200.000000000001,0.4259787999326363
2025-12-13,25132.624494429165,1430.1955342032256,5572.13060064157,32134.95062927396,1280.8501048502524,48650.227465758086,1200.000000000002,0.3151112999767065
2025-12-14,57238.81419734276,3392.6092213202983,7954.249103463899,68585.67252212696,1823.7755473651978,93537.34593221391,1199.9999999999993,0.2824316001497209
2025-12-15,56598.482468024165,5711.107106544786,5827.0032606814675,68136.59283525041,1493.2708163981604,94668.34224465911,1200.0000000000005,0.219096599961631
2025-12-16,61000.82748006849,1842.5417439733112,3736.585084662736,66579.95430870453,1174.748219525562,95382.38768338399,1200.000000000001,0.2736490999814123
2025-12-17,60633.35082324971,-812.005217878672,7992.798591206847,67814.1441965779,1993.579359795063,92441.46584152417,1200.0000000000014,0.21473160001914948
2025-12-18,57642.94989132814,3456.447184100987,5686.0158305608165,66785.41290598994,1721.956185065028,92449.92551912421,1200.0,0.16843349998816848
2025-12-19,23229.33515114157,2671.9440533284946,8433.614112306033,34334.8933167761,2204.9278206418535,46800.36544949873,1200.0,0.3816526000155136
2025-12-20,24719.0896539015,268.5960592382331,6120.924065330091,31108.609778469825,1637.630850180894,47020.93811410583,1200.0000000000005,0.3835329001303762
2025-12-21,59758.084551910935,921.3517637039515,7696.340876997499,68375.77719261238,2214.5813795160884,93735.09483906132,1199.9999999999986,0.28008739987853914
2025-12-22,58419.4748842102,2095.1017838347957,7124.242321047055,67638.81898909205,1855.912128308416,93624.79313177174,1199.9999999999993,0.3002522001042962
2025-12-23,60111.84057261114,-316.00427246849347,5395.94966316465,65191.785963307295,1518.4411331715387,92164.51297135587,1200.000000000001,0.3435922999633476
2025-12-24,59581.97284287064,-9.746465451309213,7107.418403482592,66679.64478090192,1796.3081505803839,92913.33950056204,1200.0,0.3242158000357449
2025-12-25,56654.96326424296,2778.7709036918322,9029.03402660459,68462.76819453939,2310.05409759996,92326.22345727374,1200.0000000000005,0.4878938999027014
2025-12-26,23505.15533367522,1449.0829051241442,6072.968715732708,31027.20695453207,1756.777110709716,46825.6662350917,1199.9999999999995,0.32730630005244166
2025-12-27,24122.175395473485,916.9138142092442,6636.216158960451,31675.30536864318,1813.3911241519277,47496.15549638057,1200.0000000000023,0.36658340005669743
2025-12-28,58858.136141075796,90.14843174156312,7291.355689493244,66239.6402623106,1955.6217704559606,91801.31516722467,1200.0,0.5087608001194894
2025-12-29,57888.55157576443,2654.7180909182375,3922.235237368242,64465.50490405091,1099.9556499725636,93938.80882187287,1200.0,0.4171016998589039
2025-12-30,58342.1069870427,530.1870038277291,8606.257350898071,67478.5513417685,2362.2673862416564,90338.10045941605,1200.0,0.5360968998866156
2025-12-31,59614.923013508334,462.0052206097088,6649.785553494393,66726.71378761243,1812.6589904526322,93601.42451128895,1200.0000000000007,0.36453029979020357
